RUN_DATE,HOURID,SCHEMA_NAME       ,NO_OF_QUERIES,NO_OF_RECORDS,MEM_SIZE_MB
15-Aug-21,16,CSC_STAGING       ,2,"4,378,677",144.41
15-Aug-21,17,CSC_STAGING       ,1,-1,73.9
15-Aug-21,18,CSC_STAGING       ,1,"22,998,693",160.7
15-Aug-21,19,CSC_STAGING       ,1,"4,379,678",89.7
15-Aug-21,20,CSC_STAGING       ,5,"804,295",149.02
15-Aug-21,21,CSC_STAGING       ,2,"27,281,645",179.31
15-Aug-21,22,CSC_STAGING       ,1,"4,378,388",102.48
16-Aug-21,0,CSC_STAGING       ,5,"34,520,337",208.72
16-Aug-21,0,CSC_UOV_ANG       ,4,0,98.28
16-Aug-21,1,CSC_STAGING       ,5,"802,378",148.49
16-Aug-21,1,CSC_UOV_ANG       ,4,0,104.73
16-Aug-21,2,CSC_STAGING       ,1,"22,946,721",160.35
16-Aug-21,3,CSC_STAGING       ,1,"22,943,895",160.63
16-Aug-21,4,CSC_STAGING       ,1,"4,373,999",71.43
16-Aug-21,5,CSC_GSM_SCHEDULER ,1,520,91.4
16-Aug-21,5,CSC_STAGING       ,1,"23,102,690",161.06
16-Aug-21,6,CSC_STAGING       ,1,"4,370,238",90.74
16-Aug-21,7,CSC_STAGING       ,1,"23,112,574",157.39
16-Aug-21,8,CSC_STAGING       ,1,"23,116,538",161.48
16-Aug-21,10,CSC_STAGING       ,2,"3,368,113",90.67
16-Aug-21,11,CSC_STAGING       ,3,"4,474,169",208.71
16-Aug-21,12,CSC_STAGING       ,1,"23,124,030",165
16-Aug-21,13,CSC_STAGING       ,1,"23,127,006",164.59
16-Aug-21,14,CSC_STAGING       ,1,"23,130,824",156.81
16-Aug-21,15,CSC_STAGING       ,1,"23,136,862",160.08
16-Aug-21,16,CSC_STAGING       ,1,"7,057,103",24.45
16-Aug-21,16,DBAEVA            ,1,"22,227",27.11
16-Aug-21,17,CSC_STAGING       ,1,"4,359,991",90.24
16-Aug-21,18,CSC_STAGING       ,2,"4,359,568",146.33
16-Aug-21,19,CSC_STAGING       ,4,"41,788,869",200.75
16-Aug-21,20,CSC_STAGING       ,1,"23,137,683",163.65
16-Aug-21,21,CSC_STAGING       ,2,"4,352,864",116.13
16-Aug-21,22,CSC_STAGING       ,4,"41,793,128",202.6
16-Aug-21,23,CSC_STAGING       ,1,"23,136,167",166.26
17-Aug-21,0,CSC_STAGING       ,1,"23,137,733",166.45
17-Aug-21,0,CSC_UFO_UI_ID     ,1,"69,207,498",3.36
17-Aug-21,0,CSC_UOV_ANG       ,2,0,12.47
17-Aug-21,1,CSC_STAGING       ,1,"23,102,423",165.25
17-Aug-21,1,_SYS_STATISTICS   ,1,"9,197,270",7.59
17-Aug-21,2,CSC_STAGING       ,2,"4,358,166",129.61
17-Aug-21,3,CSC_STAGING       ,1,"4,353,053",73.4
17-Aug-21,4,CSC_STAGING       ,2,"24,789,231",273.98
17-Aug-21,4,VAYODHYA          ,1,"264,633,110",14.99
17-Aug-21,5,CSC_STAGING       ,1,"23,206,877",147.43
17-Aug-21,6,CSC_STAGING       ,1,"7,040,480",24.39
17-Aug-21,7,CSC_STAGING       ,1,"4,347,295",94.97
17-Aug-21,8,CSC_STAGING       ,1,"23,219,116",160.48
17-Aug-21,8,_SYS_STATISTICS   ,1,"6,250,136",5.63
17-Aug-21,9,CSC_STAGING       ,1,"23,223,910",152.4
17-Aug-21,9,_SYS_STATISTICS   ,1,"9,658,821",8.26
17-Aug-21,10,CSC_STAGING       ,2,"4,345,089",121.5
17-Aug-21,11,CSC_GSM_BAAO_UI   ,1,0,10.11
17-Aug-21,11,CSC_STAGING       ,1,"4,343,934",72.62
17-Aug-21,11,_SYS_STATISTICS   ,1,"2,039,286",0.74
17-Aug-21,12,CSC_STAGING       ,2,"4,343,689",102.84
17-Aug-21,13,CSC_STAGING       ,2,"4,344,494",97.89
17-Aug-21,14,CSC_STAGING       ,1,"4,342,421",102.18
17-Aug-21,15,CSC_STAGING       ,1,"4,343,992",101.14
17-Aug-21,16,CSC_STAGING       ,2,"4,345,320",117.77
17-Aug-21,17,_SYS_STATISTICS   ,1,5,1.26
17-Aug-21,18,CSC_STAGING       ,2,"4,343,065",145.44
17-Aug-21,19,CSC_STAGING       ,1,"4,342,086",63.38
17-Aug-21,20,CSC_STAGING       ,1,"4,342,538",98.45
17-Aug-21,21,CSC_STAGING       ,2,"4,343,286",143.32
17-Aug-21,22,CSC_STAGING       ,2,"4,342,887",140.3
17-Aug-21,23,CSC_STAGING       ,1,"23,236,034",166.83
17-Aug-21,23,CSC_UOV_ANG       ,1,53,1.41
17-Aug-21,23,GOGOWTHA          ,1,2,0
18-Aug-21,0,CSC_STAGING       ,2,"4,343,602",127.62
18-Aug-21,0,PALMUTHU          ,1,0,0
18-Aug-21,1,CSC_STAGING       ,2,"23,212,806",239.73
18-Aug-21,2,CSC_STAGING       ,2,"4,348,536",123.87
18-Aug-21,3,CSC_STAGING       ,1,"4,343,083",111.04
18-Aug-21,4,CSC_STAGING       ,3,"2,032,991",244.42
18-Aug-21,4,RACBHATN          ,1,"16,416",12.55
18-Aug-21,5,CSC_GSM_SCHEDULER ,1,1,108.69
18-Aug-21,5,CSC_STAGING       ,1,"23,229,958",159.19
18-Aug-21,5,_SYS_STATISTICS   ,1,5,1.95
18-Aug-21,6,CSC_STAGING       ,2,"27,479,843",181
18-Aug-21,6,_SYS_STATISTICS   ,1,5,1.81
18-Aug-21,7,CSC_STAGING       ,2,"27,485,096",185.37
18-Aug-21,7,_SYS_STATISTICS   ,1,5,1.82
18-Aug-21,8,CSC_STAGING       ,1,"23,241,423",164.76
18-Aug-21,8,_SYS_STATISTICS   ,1,5,7.67
18-Aug-21,9,CSC_STAGING       ,2,"4,340,271",140.8
18-Aug-21,10,CSC_STAGING       ,2,"4,343,198",123.83
18-Aug-21,11,CSC_STAGING       ,2,"4,344,954",141.69
18-Aug-21,11,CSC_UFO_STAGING_ID,1,"696,293",0.09
18-Aug-21,11,CSC_UOV_ANG       ,1,"2,000",17.31
18-Aug-21,12,CSC_STAGING       ,1,"4,344,956",90.36
18-Aug-21,13,ASHJAISW          ,1,2,16.8
18-Aug-21,13,CSC_STAGING       ,2,"4,344,140",142.96
18-Aug-21,14,CSC_STAGING       ,3,"4,448,182",181.85
18-Aug-21,15,CSC_STAGING       ,2,"4,343,059",125.14
18-Aug-21,16,CSC_STAGING       ,1,"23,291,101",156.16
18-Aug-21,16,DBAEVA            ,1,0,0
18-Aug-21,16,_SYS_STATISTICS   ,1,5,6.74
18-Aug-21,17,CSC_STAGING       ,2,"4,338,190",119.49
18-Aug-21,18,CSC_STAGING       ,1,"23,290,792",155.15
18-Aug-21,18,_SYS_STATISTICS   ,1,"1,156,868,266",293.07
18-Aug-21,19,CSC_STAGING       ,1,"23,294,298",147.07
18-Aug-21,19,_SYS_STATISTICS   ,2,"1,214,551,399",418.53
18-Aug-21,20,CSC_STAGING       ,2,"4,319,620",118.52
18-Aug-21,21,CSC_STAGING       ,2,"4,320,919",124.22
18-Aug-21,22,BHAWSURE          ,1,1,4.37
18-Aug-21,22,CSC_STAGING       ,2,"4,316,958",97.55
18-Aug-21,23,BHAWSURE          ,1,1,4.37
18-Aug-21,23,CSC_STAGING       ,1,"23,293,279",165.94
19-Aug-21,0,BHAWSURE          ,1,1,4.37
19-Aug-21,0,CSC_STAGING       ,1,"23,298,132",167.52
19-Aug-21,0,CSC_UOV_ANG       ,1,112,0.68
19-Aug-21,1,CSC_STAGING       ,2,"7,068,428",99.81
19-Aug-21,2,CSC_STAGING       ,5,"29,247,039",287.14
19-Aug-21,3,CSC_STAGING       ,1,"23,267,831",157.93
19-Aug-21,3,CSC_UFO_ID        ,1,"2,577,723",4.92
19-Aug-21,4,CSC_STAGING       ,2,"27,588,280",255.51
19-Aug-21,5,CSC_GSM_SCHEDULER ,1,2,108.68
19-Aug-21,5,CSC_STAGING       ,1,"23,217,431",165.21
19-Aug-21,6,CSC_STAGING       ,1,"23,216,983",165.46
19-Aug-21,7,CSC_STAGING       ,1,"23,225,019",164.64
19-Aug-21,8,CSC_STAGING       ,2,"4,308,258",120.92
19-Aug-21,9,CSC_STAGING       ,2,"4,309,495",120.78
19-Aug-21,10,CSC_STAGING       ,3,"4,414,486",200.05
19-Aug-21,11,CSC_STAGING       ,1,"4,310,146",71.33
19-Aug-21,11,CSC_UFO_STAGING_ID,2,"2,315,296",0.29
19-Aug-21,12,CSC_STAGING       ,1,"4,308,534",72.89
19-Aug-21,13,CSC_STAGING       ,2,"4,311,055",89.72
19-Aug-21,13,SYSTEM            ,1,3,0.17
19-Aug-21,14,CSC_STAGING       ,2,"4,309,848",107.38
19-Aug-21,15,CSC_STAGING       ,2,"4,309,510",137.07
19-Aug-21,16,CSC_STAGING       ,1,"4,308,489",97.37
19-Aug-21,17,CSC_STAGING       ,1,"23,270,894",202.09
19-Aug-21,18,CSC_STAGING       ,1,"23,270,918",168.36
19-Aug-21,19,CSC_STAGING       ,1,"23,297,022",169.44
19-Aug-21,21,CSC_STAGING       ,4,"41,780,139",165.41
19-Aug-21,22,CSC_STAGING       ,1,"23,305,783",120.58
19-Aug-21,22,DBAEVA            ,1,0,0
19-Aug-21,23,CSC_STAGING       ,1,"23,309,966",169.4
19-Aug-21,23,SYSTEM            ,1,3,0.17
20-Aug-21,0,CSC_STAGING       ,3,"4,425,503",180.87
20-Aug-21,1,CSC_STAGING       ,1,"4,323,383",94.34
20-Aug-21,2,CSC_STAGING       ,1,"4,324,048",93.95
20-Aug-21,3,CSC_STAGING       ,2,"4,322,147",124.47
20-Aug-21,4,CSC_STAGING       ,2,"24,911,256",281.51
20-Aug-21,4,SYSTEM            ,1,3,0.17
20-Aug-21,5,CSC_GSM_SCHEDULER ,1,2,108.68
20-Aug-21,5,CSC_STAGING       ,6,"56,051,474",173.32
20-Aug-21,6,CSC_STAGING       ,1,"4,312,930",97.83
20-Aug-21,7,CSC_STAGING       ,3,"4,315,486",145.41
20-Aug-21,8,CSC_STAGING       ,2,"4,317,185",98.18
20-Aug-21,9,CSC_STAGING       ,1,"23,363,564",168.12
20-Aug-21,10,CSC_STAGING       ,1,"23,371,555",157.08
20-Aug-21,11,CSC_STAGING       ,1,"23,381,642",168.6
20-Aug-21,12,CSC_STAGING       ,2,"4,322,247",142.04
20-Aug-21,13,CSC_STAGING       ,2,"4,323,527",154.45
20-Aug-21,15,CSC_STAGING       ,2,"4,328,675",108.33
20-Aug-21,16,CSC_STAGING       ,2,"4,331,922",138.91
20-Aug-21,17,CSC_STAGING       ,3,"4,440,100",207.69
20-Aug-21,18,CSC_STAGING       ,1,"23,433,067",160.52
20-Aug-21,19,CSC_STAGING       ,1,"23,432,300",168.62
20-Aug-21,20,CSC_STAGING       ,2,"4,337,961",147.2
20-Aug-21,21,CSC_STAGING       ,2,"4,336,349",142.15
20-Aug-21,22,CSC_STAGING       ,2,"4,336,885",138.49
20-Aug-21,23,CSC_STAGING       ,1,"7,179,086",23.31
21-Aug-21,0,CSC_STAGING       ,1,"4,335,900",112.93
21-Aug-21,2,CSC_STAGING       ,2,"4,336,042",120.79
21-Aug-21,3,CSC_STAGING       ,1,"23,385,552",168.36
21-Aug-21,4,CSC_STAGING       ,1,"4,331,679",91.14
21-Aug-21,5,CSC_GSM_SCHEDULER ,1,6,108.69
21-Aug-21,5,CSC_STAGING       ,2,"1,354,688",115.4
21-Aug-21,6,CSC_STAGING       ,1,"23,388,479",169.13
21-Aug-21,7,CSC_STAGING       ,4,"765,019",140.63
21-Aug-21,9,CSC_STAGING       ,1,"23,388,675",170.04
21-Aug-21,10,CSC_STAGING       ,2,"112,189",99.53
21-Aug-21,11,CSC_STAGING       ,1,"23,394,965",167.95
21-Aug-21,13,CSC_STAGING       ,1,"23,394,805",124.17
21-Aug-21,14,CSC_STAGING       ,3,"1,414,017",191.38
21-Aug-21,16,CSC_STAGING       ,1,"4,336,276",108.72
21-Aug-21,16,CSC_UFO_STAGING_ID,1,"1,163,524",0.1
21-Aug-21,17,CSC_STAGING       ,2,"4,336,946",124.1
21-Aug-21,18,CSC_STAGING       ,1,"23,392,963",167.8
21-Aug-21,19,CSC_STAGING       ,1,"23,392,969",170.41
21-Aug-21,20,CSC_STAGING       ,2,"27,678,091",187.63
21-Aug-21,21,CSC_STAGING       ,2,"23,392,931",242.24
21-Aug-21,22,CSC_STAGING       ,1,"23,392,937",158.79
21-Aug-21,23,CSC_STAGING       ,1,"23,392,557",168.16
22-Aug-21,0,CSC_STAGING       ,1,"23,392,172",165.25
22-Aug-21,1,CSC_STAGING       ,2,"7,094,047",98.78
22-Aug-21,2,CSC_STAGING       ,1,"4,336,867",113.29
22-Aug-21,3,CSC_STAGING       ,1,"23,341,439",157.78
22-Aug-21,4,CSC_STAGING       ,1,"23,341,605",167.5
22-Aug-21,5,CSC_GSM_SCHEDULER ,1,13,108.68
22-Aug-21,5,CSC_STAGING       ,2,"4,337,232",117.18
22-Aug-21,6,CSC_STAGING       ,1,"23,341,471",169
22-Aug-21,7,CSC_STAGING       ,2,"27,568,305",182.79
22-Aug-21,8,CSC_STAGING       ,1,"4,337,610",114.82
22-Aug-21,9,CSC_STAGING       ,1,"23,342,192",168.84
22-Aug-21,10,CSC_STAGING       ,1,"7,094,791",22.97
22-Aug-21,11,CSC_STAGING       ,1,"2,901,287",65.1
22-Aug-21,12,CSC_STAGING       ,1,"4,337,660",96.9
22-Aug-21,12,CSC_UFO_STAGING_ID,3,"3,497,883",0.39
22-Aug-21,13,CSC_STAGING       ,1,"4,337,732",111.65
22-Aug-21,14,CSC_STAGING       ,2,"4,337,013",141.68
22-Aug-21,15,CSC_STAGING       ,1,"23,340,956",168.03
22-Aug-21,16,CSC_STAGING       ,5,"34,738,064",215.22
22-Aug-21,17,CSC_STAGING       ,1,"4,336,217",113.01
22-Aug-21,18,CSC_STAGING       ,1,"23,341,386",167.66
22-Aug-21,19,CSC_STAGING       ,2,"27,569,552",183.7
22-Aug-21,20,CSC_STAGING       ,1,"23,341,777",164.86
22-Aug-21,21,CSC_STAGING       ,2,"7,097,980",98.97
22-Aug-21,22,CSC_STAGING       ,1,"4,338,580",100.61
22-Aug-21,23,CSC_STAGING       ,1,"23,347,234",167.61
22-Aug-21,23,CSC_UFO_UI_ID     ,1,100,27.04
23-Aug-21,0,CSC_STAGING       ,2,"27,589,786",185.01
23-Aug-21,1,CSC_STAGING       ,2,"4,341,228",110.41
23-Aug-21,2,CSC_STAGING       ,1,"23,306,569",163.28
23-Aug-21,3,CSC_STAGING       ,3,"4,440,254",225.3
23-Aug-21,4,CSC_STAGING       ,2,"27,646,164",243.69
23-Aug-21,5,CSC_GSM_SCHEDULER ,1,1,108.73
23-Aug-21,5,CSC_STAGING       ,1,"23,315,276",159.22
23-Aug-21,6,CSC_STAGING       ,1,"23,317,674",118.97
23-Aug-21,7,CSC_STAGING       ,2,"27,527,298",181.29
23-Aug-21,8,CSC_STAGING       ,1,"2,874,636",56.4
23-Aug-21,9,CSC_STAGING       ,1,"23,333,328",162.36
23-Aug-21,9,VATMURI           ,1,15,1.65
23-Aug-21,10,ASHJAISW          ,1,0,94.21
23-Aug-21,10,CSC_STAGING       ,4,"29,280,735",213.47
23-Aug-21,11,CSC_STAGING       ,1,"4,326,419",101.42
23-Aug-21,12,CSC_STAGING       ,4,"41,797,805",203.16
23-Aug-21,13,ASHJAISW          ,1,1,108.69
23-Aug-21,13,CSC_STAGING       ,2,"4,325,720",126.74
23-Aug-21,14,CSC_STAGING       ,2,"4,324,547",96.43
23-Aug-21,15,ASHJAISW          ,1,1,60.01
23-Aug-21,15,CSC_STAGING       ,1,"23,359,591",168.29
23-Aug-21,15,DBAEVA            ,1,0,0
23-Aug-21,16,CSC_STAGING       ,1,"23,365,486",156.33
23-Aug-21,18,CSC_STAGING       ,2,"4,325,126",141.95
23-Aug-21,19,ASHJAISW          ,1,3,78.05
23-Aug-21,19,CSC_STAGING       ,1,"23,361,820",169.29
23-Aug-21,19,DBAEVA            ,1,0,0
23-Aug-21,20,SYSTEM            ,1,1,1.1
23-Aug-21,21,CSC_STAGING       ,1,"4,321,019",111.84
23-Aug-21,22,CSC_GSM_BAAO_UI   ,1,1,0.14
23-Aug-21,22,CSC_STAGING       ,1,"23,360,677",170.05
23-Aug-21,23,CSC_STAGING       ,4,"29,318,621",249.69
24-Aug-21,0,CSC_STAGING       ,1,"23,362,606",166.41
24-Aug-21,0,CSC_UOV_ANG       ,2,532,7.61
24-Aug-21,1,CSC_STAGING       ,2,"4,326,088",143.22
24-Aug-21,2,CSC_STAGING       ,1,"7,090,710",24.08
24-Aug-21,2,VATMURI           ,1,16,1.65
24-Aug-21,3,CSC_STAGING       ,2,"4,324,479",122.04
24-Aug-21,4,CSC_STAGING       ,5,"32,166,969",282.18
24-Aug-21,4,VATMURI           ,1,17,1.66
24-Aug-21,5,CSC_GSM_SCHEDULER ,1,"246,849",104.05
24-Aug-21,5,CSC_STAGING       ,1,"4,320,093",108.24
24-Aug-21,6,CSC_STAGING       ,2,"27,536,595",182.13
24-Aug-21,7,CSC_STAGING       ,2,"3,154,589",88.48
24-Aug-21,8,CSC_STAGING       ,1,"4,325,004",112.85
24-Aug-21,9,CSC_STAGING       ,2,"4,325,373",121.38
24-Aug-21,10,CSC_STAGING       ,2,"4,327,446",124.64
24-Aug-21,11,CSC_STAGING       ,1,"23,344,661",169.15
24-Aug-21,12,CSC_STAGING       ,1,"23,350,391",169.44
24-Aug-21,13,CSC_STAGING       ,1,"23,356,426",168.59
24-Aug-21,14,CSC_STAGING       ,1,"23,360,405",118.14
24-Aug-21,15,CSC_STAGING       ,1,"23,371,776",168.98
24-Aug-21,16,CSC_STAGING       ,1,"23,378,848",170.3
24-Aug-21,17,CSC_STAGING       ,1,"23,381,085",169.25
24-Aug-21,18,CSC_STAGING       ,1,"23,379,831",157.78
24-Aug-21,18,_SYS_STATISTICS   ,1,"860,619,283",218.02
24-Aug-21,19,CSC_STAGING       ,1,-1,76.2
24-Aug-21,19,SAPHANADBA        ,1,1,1.13
24-Aug-21,19,SYSTEM            ,1,1,1.12
24-Aug-21,20,CSC_STAGING       ,4,"41,821,381",211.87
24-Aug-21,21,CSC_STAGING       ,2,"27,635,753",183.68
24-Aug-21,22,DBAEVA            ,1,0,0
24-Aug-21,23,CSC_STAGING       ,4,"29,358,940",201.61
24-Aug-21,23,VATMURI           ,1,5,1.65
25-Aug-21,0,CSC_STAGING       ,2,"4,336,985",142.51
25-Aug-21,0,CSC_UFO_ID        ,1,"216,648",7.89
25-Aug-21,0,SAPHANADBA        ,1,1,1.13
25-Aug-21,1,CSC_STAGING       ,2,"4,338,559",89.95
25-Aug-21,1,CSC_UOV_ANG       ,1,0,20.15
25-Aug-21,2,CSC_UFO_UI_ID     ,1,0,2.5
25-Aug-21,3,CSC_STAGING       ,2,"4,338,658",125.3
25-Aug-21,3,CSC_UFO_STAGING_ID,1,"1,393,142",0.15
25-Aug-21,4,CSC_STAGING       ,1,"4,338,399",87.75
25-Aug-21,5,CSC_GSM_SCHEDULER ,1,"34,578",105.65
25-Aug-21,5,CSC_STAGING       ,2,"27,514,661",185.88
25-Aug-21,6,CSC_STAGING       ,1,"4,335,401",110.48
25-Aug-21,7,CSC_STAGING       ,1,"7,147,010",25.26
25-Aug-21,8,CSC_STAGING       ,1,"4,340,650",91.34
25-Aug-21,9,CSC_STAGING       ,1,"23,300,527",167.49
25-Aug-21,11,CSC_STAGING       ,2,"4,348,398",139.47
25-Aug-21,12,CSC_UFO_ID        ,1,"1,373,003",8.82
25-Aug-21,13,BGARLAPA          ,1,1,273.79
25-Aug-21,13,CSC_STAGING       ,1,"23,335,022",166.92
25-Aug-21,13,DBAEVA            ,1,0,0
25-Aug-21,14,CSC_STAGING       ,2,"3,181,498",92
25-Aug-21,14,CSC_UOV_ANG       ,1,"76,988",5.35
25-Aug-21,15,CSC_STAGING       ,2,"27,623,836",189.47
25-Aug-21,16,CSC_STAGING       ,1,"4,352,479",97.11
25-Aug-21,19,CSC_STAGING       ,1,"23,363,155",169.93
25-Aug-21,20,CSC_STAGING       ,1,-1,76.77
25-Aug-21,20,CSC_UFO_UI_ID     ,2,802,5.37
25-Aug-21,21,CSC_STAGING       ,1,"23,366,014",169.21
25-Aug-21,21,CSC_UFO_UI_ID     ,1,0,1.22
25-Aug-21,23,CSC_STAGING       ,1,"23,366,390",166.08
26-Aug-21,0,CSC_VIEW          ,1,9,9.61
26-Aug-21,1,CSC_STAGING       ,1,"4,349,201",66.73
26-Aug-21,2,CSC_STAGING       ,1,"23,331,341",124.13
26-Aug-21,2,VATMURI           ,1,25,1.66
26-Aug-21,3,CSC_STAGING       ,3,"29,292,134",204.07
26-Aug-21,4,CSC_STAGING       ,1,"4,348,155",109.98
26-Aug-21,5,CSC_GSM_SCHEDULER ,1,"395,116",104.36
26-Aug-21,5,CSC_STAGING       ,5,"34,732,904",220.73
26-Aug-21,6,CSC_STAGING       ,1,"4,349,028",115.39
26-Aug-21,7,CSC_STAGING       ,2,"4,353,103",119.55
26-Aug-21,7,CSC_UOV_ANG       ,5,0,87.15
26-Aug-21,8,CSC_STAGING       ,1,"23,377,843",168.74
26-Aug-21,10,CSC_STAGING       ,1,"23,404,889",169.72
26-Aug-21,11,CSC_STAGING       ,1,"2,871,533",61.13
26-Aug-21,13,CSC_STAGING       ,9,"92,119,117",343.09
26-Aug-21,15,CSC_STAGING       ,2,"4,362,244",121.61
26-Aug-21,16,CSC_STAGING       ,1,"23,446,536",167.53
26-Aug-21,16,CSC_UFO_ID        ,1,"1,244",7.94
26-Aug-21,18,CSC_STAGING       ,1,"4,364,873",112.75
26-Aug-21,18,_SYS_STATISTICS   ,1,"545,251,281",138.19
26-Aug-21,19,VATMURI           ,1,28,1.66
26-Aug-21,20,CSC_STAGING       ,1,"4,365,403",96.48
26-Aug-21,21,CSC_STAGING       ,4,"29,453,398",217.67
26-Aug-21,21,DBAEVA            ,1,0,0
26-Aug-21,22,CSC_STAGING       ,1,"4,364,665",111.74
27-Aug-21,0,CSC_STAGING       ,4,"29,475,361",217.75
27-Aug-21,0,CSC_UOV_ANG       ,1,0,33.29
27-Aug-21,0,DIMAHADE          ,1,10,0.07
27-Aug-21,1,CSC_STAGING       ,1,"4,367,573",91.26
27-Aug-21,2,CSC_STAGING       ,5,"34,826,413",222.61
27-Aug-21,3,CSC_GSM_SCHEDULER ,1,"9,884,085",4.67
27-Aug-21,3,CSC_STAGING       ,1,"7,211,179",25.52
27-Aug-21,4,CSC_STAGING       ,1,"4,367,707",100.64
27-Aug-21,5,CSC_GSM_SCHEDULER ,1,176,104.96
27-Aug-21,5,CSC_STAGING       ,1,"23,470,405",168.68
27-Aug-21,5,CSC_UOV_ANG       ,1,286,6.6
27-Aug-21,6,SAPHANADBA        ,1,1,1.14
27-Aug-21,7,CSC_STAGING       ,1,"23,477,093",120.71
27-Aug-21,8,CSC_STAGING       ,1,-1,76.82
27-Aug-21,9,CSC_STAGING       ,1,"4,372,256",109.03
27-Aug-21,9,SYSTEM            ,1,1,1.15
27-Aug-21,10,VATMURI           ,1,30,1.66
27-Aug-21,11,CSC_STAGING       ,1,"23,543,995",167.57
27-Aug-21,12,CSC_STAGING       ,5,"778,705",154.38
27-Aug-21,13,CSC_STAGING       ,1,"23,556,531",170.27
27-Aug-21,14,CSC_STAGING       ,1,"2,872,304",60.38
27-Aug-21,15,CSC_STAGING       ,1,"23,585,066",168.61
27-Aug-21,17,CSC_STAGING       ,2,"4,386,204",126.96
27-Aug-21,18,_SYS_STATISTICS   ,1,"631,481,127",159.3
27-Aug-21,20,CSC_STAGING       ,1,"4,386,634",113.07
27-Aug-21,21,CSC_STAGING       ,1,"23,621,188",170.17
27-Aug-21,21,SAPHANADBA        ,1,1,1.14
27-Aug-21,22,CSC_STAGING       ,1,"7,295,721",26.11
27-Aug-21,23,CSC_STAGING       ,4,"775,873",144.01
28-Aug-21,0,CSC_STAGING       ,1,"4,385,447",96.73
28-Aug-21,0,SYSTEM            ,1,1,1.14
28-Aug-21,1,CSC_STAGING       ,5,"24,368,302",309.67
28-Aug-21,2,CSC_STAGING       ,2,"27,851,377",187.29
28-Aug-21,2,SAPHANADBA        ,1,3,0.17
28-Aug-21,3,CSC_UFO_STAGING_ID,1,"1,183,527",0.1
28-Aug-21,4,CSC_STAGING       ,2,"9,829,327",188.69
28-Aug-21,5,CSC_GSM_SCHEDULER ,1,1,105.94
28-Aug-21,5,CSC_STAGING       ,2,"4,384,137",121.18
28-Aug-21,7,CSC_STAGING       ,2,"4,385,165",145.22
28-Aug-21,7,SAPHANADBA        ,1,3,0.17
28-Aug-21,9,CSC_STAGING       ,1,"23,601,655",169.94
28-Aug-21,10,CSC_STAGING       ,1,-1,76.78
28-Aug-21,10,SYSTEM            ,1,3,0.09
28-Aug-21,11,CSC_STAGING       ,1,"23,607,491",169.66
28-Aug-21,12,CSC_STAGING       ,1,"4,387,023",98.25
28-Aug-21,12,SAPHANADBA        ,1,1,1.15
28-Aug-21,14,CSC_STAGING       ,1,"4,386,825",97.77
28-Aug-21,15,CSC_STAGING       ,5,"35,020,132",221.66
28-Aug-21,15,SYSTEM            ,1,1,1.14
28-Aug-21,16,CSC_STAGING       ,1,"4,387,551",92.72
28-Aug-21,17,SAPHANADBA        ,1,1,0.58
28-Aug-21,18,CSC_STAGING       ,1,"23,610,328",170.64
28-Aug-21,19,CSC_STAGING       ,1,"4,388,156",111.64
28-Aug-21,20,SYSTEM            ,1,1,1.14
28-Aug-21,21,CSC_STAGING       ,2,"4,385,307",110.99
28-Aug-21,22,BHAWSURE          ,1,0,0.43
28-Aug-21,22,CSC_STAGING       ,4,"29,598,291",215.18
28-Aug-21,23,BHAWSURE          ,1,1,0.79
28-Aug-21,23,CSC_STAGING       ,1,"4,384,712",96.97
29-Aug-21,0,BHAWSURE          ,1,1,0.43
29-Aug-21,0,CSC_STAGING       ,2,"27,885,196",187.29
29-Aug-21,1,CSC_STAGING       ,1,"2,904,596",57.64
29-Aug-21,2,CSC_STAGING       ,2,"4,384,797",132.25
29-Aug-21,3,CSC_STAGING       ,1,"23,559,085",167.52
29-Aug-21,3,CSC_UFO_STAGING_ID,2,"2,371,278",0.2
29-Aug-21,4,CSC_STAGING       ,4,"778,477",143.46
29-Aug-21,5,CSC_GSM_SCHEDULER ,1,1,104.48
29-Aug-21,6,CSC_STAGING       ,1,"23,559,412",168.26
29-Aug-21,6,VATMURI           ,1,35,1.66
29-Aug-21,7,CSC_STAGING       ,1,"2,913,241",64.7
29-Aug-21,7,VATMURI           ,1,35,1.66
29-Aug-21,9,CSC_STAGING       ,1,"7,228,468",33.76
29-Aug-21,10,CSC_STAGING       ,2,"4,385,239",115.65
29-Aug-21,11,CSC_STAGING       ,2,"3,251,377",93.2
29-Aug-21,12,CSC_STAGING       ,1,"23,558,980",169.62
29-Aug-21,13,CSC_STAGING       ,2,"27,792,506",186.51
29-Aug-21,15,CSC_STAGING       ,1,"23,557,837",169.54
29-Aug-21,16,CSC_STAGING       ,1,"4,384,832",93.94
29-Aug-21,18,CSC_STAGING       ,1,"4,384,312",99.54
29-Aug-21,20,CSC_STAGING       ,1,"23,560,508",165.48
29-Aug-21,21,BHAWSURE          ,1,1,0.36
29-Aug-21,21,CSC_STAGING       ,2,"3,253,613",96.23
29-Aug-21,22,DBAEVA            ,1,0,0
29-Aug-21,23,CSC_DEPLOY        ,1,200,11.81
29-Aug-21,23,CSC_STAGING       ,1,"23,566,892",168.79
30-Aug-21,0,CSC_STAGING       ,1,"4,386,791",110.97
30-Aug-21,1,CSC_STAGING       ,1,"4,387,906",112.05
